Provider,TotalClaims,TotalInpatientClaims,TotalOutpatientClaims,TotalReimbursed,AvgReimbursed,TotalDeductible,AvgDeductible,UniqueBeneficiaries,UniqueAttendingPhysicians,AvgPatientAge,AvgHospitalStay,MostCommonState,Sum_ChronicCond_Alzheimer,Sum_ChronicCond_Heartfailure,Sum_ChronicCond_KidneyDisease,Sum_ChronicCond_Cancer,Sum_ChronicCond_ObstrPulmonary,Sum_ChronicCond_Depression,Sum_ChronicCond_Diabetes,Sum_ChronicCond_IschemicHeart,Sum_ChronicCond_Osteoporasis,Sum_ChronicCond_rheumatoidarthritis,Sum_ChronicCond_stroke,PotentialFraud
PRV54127,28,0,28,9100,325.0,0.0,0.0,25,9,72.46428571428571,0,24,8,18,18,6,8,10,20,19,14,6,5,0
PRV54128,27,0,27,10440,386.6666666666667,0.0,0.0,9,7,70.07407407407408,0,24,1,19,15,14,4,6,15,19,1,10,1,0
PRV54129,5,0,5,3120,624.0,0.0,0.0,5,4,78.4,0,24,2,4,1,0,2,1,4,3,2,2,0,0
PRV54130,64,0,64,9210,143.90625,220.0,3.4375,36,10,74.140625,0,24,31,42,34,8,28,30,47,50,16,26,8,0
PRV54131,24,0,24,4010,167.08333333333334,10.0,0.4166666666666667,12,3,74.375,0,24,5,8,7,2,15,15,15,15,8,6,2,0
PRV54132,5,0,5,530,106.0,0.0,0.0,5,3,63.6,0,24,0,2,0,0,1,1,2,2,0,2,0,0
PRV54133,25,0,25,3560,142.4,0.0,0.0,24,8,75.36,0,24,6,15,10,2,6,10,19,19,7,5,1,0
PRV54134,44,2,42,27250,619.3181818181819,2206.0,50.13636363636363,36,21,74.61363636363636,2,24,19,24,14,5,13,15,34,27,14,21,5,0
PRV54135,3,0,3,260,86.66666666666667,0.0,0.0,2,2,47.666666666666664,0,24,1,1,0,0,0,2,2,3,1,0,0,0
PRV54136,30,0,30,7570,252.33333333333334,120.0,4.0,16,6,71.13333333333334,0,24,7,22,10,1,18,13,16,16,19,6,6,0
PRV54139,99,5,94,61480,621.010101010101,5520.0,55.75757575757576,52,7,68.37373737373737,5,24,48,55,37,28,25,44,69,67,18,21,19,0
PRV54140,6,0,6,230,38.333333333333336,0.0,0.0,6,4,71.0,0,24,4,5,3,0,4,3,4,6,2,1,1,0
PRV54141,31,0,31,9100,293.5483870967742,10.0,0.3225806451612903,11,9,74.06451612903226,0,24,12,22,11,2,3,12,18,30,12,8,7,0
PRV54142,28,0,28,9940,355.0,100.0,3.5714285714285716,7,13,70.64285714285714,0,24,26,17,16,0,12,12,25,24,11,23,10,0
PRV54144,294,0,294,73130,248.74149659863946,830.0,2.82312925170068,103,11,73.14965986394557,0,24,129,170,106,41,91,133,222,227,73,115,10,1
PRV54145,6,0,6,6320,1053.3333333333333,20.0,3.3333333333333335,5,6,75.83333333333333,0,24,2,4,3,2,0,1,6,6,1,2,1,0
PRV54146,5,0,5,240,48.0,0.0,0.0,3,3,80.0,0,43,0,3,0,0,1,1,1,4,1,1,0,0
PRV54148,1,0,1,90,90.0,0.0,0.0,1,1,77.0,0,24,0,1,1,0,1,0,0,1,0,0,1,0
PRV54149,16,5,11,34700,2168.75,5340.0,333.75,14,13,70.375,5,24,3,8,6,1,4,2,12,11,6,6,1,1
PRV54150,25,0,25,11020,440.8,170.0,6.8,24,5,72.96,0,24,12,17,12,5,13,11,15,17,11,9,7,0
PRV54153,14,3,11,41410,2957.8571428571427,3204.0,228.85714285714286,11,6,69.92857142857143,3,24,8,5,5,2,4,5,8,12,7,7,1,0
PRV54154,12,0,12,1640,136.66666666666666,0.0,0.0,11,8,74.5,0,24,6,7,4,2,4,6,7,11,6,3,0,0
PRV54155,51,1,50,24440,479.2156862745098,1288.0,25.254901960784313,29,11,75.74509803921569,1,24,16,35,17,10,22,20,34,43,15,13,13,0
PRV54156,121,0,121,30480,251.900826446281,230.0,1.9008264462809918,46,1,78.09917355371901,0,24,63,73,28,13,43,58,79,87,45,32,13,0
PRV54157,130,0,130,27980,215.23076923076923,180.0,1.3846153846153846,51,10,70.91538461538461,0,24,57,82,51,15,48,59,88,109,54,31,9,0
PRV54158,9,0,9,2360,262.22222222222223,0.0,0.0,9,4,71.66666666666667,0,24,4,3,4,1,3,3,6,6,2,2,0,0
PRV54159,34,0,34,14400,423.52941176470586,100.0,2.9411764705882355,22,6,76.1470588235294,0,35,13,23,14,9,11,15,27,26,8,11,3,0
PRV54160,9,0,9,4370,485.55555555555554,0.0,0.0,9,5,73.0,0,24,3,5,2,1,0,4,4,6,2,2,0,0
PRV54162,32,0,32,8160,255.0,40.0,1.25,18,7,77.78125,0,24,15,15,8,1,6,21,21,22,14,18,2,0
PRV54163,41,0,41,8820,215.1219512195122,130.0,3.1707317073170733,24,1,70.78048780487805,0,24,14,24,13,4,18,21,29,27,10,11,3,0
PRV54164,2,1,1,4100,2050.0,1068.0,534.0,2,1,79.5,1,24,0,1,0,0,1,2,2,1,0,1,0,0
PRV54166,20,0,20,6500,325.0,0.0,0.0,17,1,71.45,0,24,8,12,7,4,5,11,9,15,7,5,3,0
PRV54167,9,0,9,1840,204.44444444444446,100.0,11.11111111111111,8,7,72.77777777777777,0,24,1,6,2,2,5,2,5,6,4,3,0,0
PRV54168,67,1,66,34350,512.6865671641791,1418.0,21.16417910447761,39,14,74.82089552238806,1,35,31,48,40,9,14,30,54,52,10,20,2,0
PRV54171,72,0,72,20740,288.05555555555554,330.0,4.583333333333333,27,4,75.38888888888889,0,24,11,48,29,20,34,39,48,50,23,19,8,0
PRV54172,2,0,2,140,70.0,0.0,0.0,2,2,69.0,0,24,2,2,1,1,0,0,1,2,0,1,0,0
PRV54173,7,0,7,640,91.42857142857143,0.0,0.0,7,5,77.0,0,24,1,5,4,2,3,2,3,5,2,4,0,0
PRV54175,1,0,1,80,80.0,0.0,0.0,1,1,79.0,0,24,0,1,0,0,0,1,1,1,0,0,0,0
PRV54176,10,0,10,1670,167.0,0.0,0.0,10,1,72.3,0,24,6,4,2,0,0,7,7,7,7,5,0,0
PRV54177,2,0,2,1100,550.0,0.0,0.0,2,2,79.5,0,24,2,1,1,0,2,1,1,2,2,1,1,0
PRV54178,2,0,2,90,45.0,0.0,0.0,2,1,56.0,0,24,1,1,1,0,0,0,1,2,1,0,0,0
PRV54179,1,0,1,0,0.0,0.0,0.0,1,1,67.0,0,24,1,0,0,0,0,0,1,0,1,1,0,0
PRV54180,2,0,2,150,75.0,0.0,0.0,2,1,58.5,0,24,0,2,2,0,0,2,2,1,1,0,1,0
PRV54181,4,0,4,190,47.5,0.0,0.0,4,1,75.0,0,24,1,3,1,1,2,3,3,4,0,0,0,0
PRV54182,4,0,4,1750,437.5,0.0,0.0,4,2,75.0,0,24,1,3,1,1,2,2,4,4,1,1,2,0
PRV54183,2,0,2,4400,2200.0,0.0,0.0,2,1,70.0,0,24,1,1,1,1,1,1,0,2,2,1,0,0
PRV54184,10,0,10,3560,356.0,0.0,0.0,8,1,76.2,0,24,0,5,3,0,0,2,8,8,1,0,0,0
PRV54185,2,0,2,350,175.0,0.0,0.0,2,1,74.5,0,24,1,1,0,0,1,1,0,1,0,0,0,0
PRV54186,11,0,11,1730,157.27272727272728,0.0,0.0,7,3,72.0,0,24,0,7,7,2,7,6,8,8,3,7,3,0
PRV54187,1,0,1,200,200.0,0.0,0.0,1,1,66.0,0,24,1,1,0,0,1,0,0,0,1,0,0,0
PRV54188,4,0,4,3060,765.0,0.0,0.0,4,1,66.0,0,24,1,4,3,0,1,3,4,4,2,1,1,0
PRV54191,2,0,2,360,180.0,0.0,0.0,2,1,75.5,0,24,1,0,1,0,1,0,0,1,0,1,0,0
PRV54192,2,0,2,890,445.0,0.0,0.0,2,2,79.5,0,24,2,2,1,0,0,1,2,2,1,1,0,0
PRV54193,24,0,24,4030,167.91666666666666,0.0,0.0,12,1,76.45833333333333,0,24,5,8,15,0,5,13,20,16,7,6,3,0
PRV54194,7,0,7,3630,518.5714285714286,0.0,0.0,7,1,72.28571428571429,0,24,1,5,2,0,1,1,3,5,0,2,1,0
PRV54196,10,0,10,4320,432.0,0.0,0.0,10,2,71.7,0,24,3,6,4,1,2,5,6,8,3,4,1,0
PRV54197,14,0,14,850,60.714285714285715,0.0,0.0,12,6,76.14285714285714,0,24,8,6,5,2,2,6,9,8,5,7,1,0
PRV54198,6,0,6,490,81.66666666666667,0.0,0.0,6,5,68.16666666666667,0,24,1,2,3,1,1,5,5,5,1,1,0,0
PRV54199,1,0,1,40,40.0,0.0,0.0,1,1,56.0,0,24,1,0,1,0,0,1,1,1,0,0,0,0
PRV54200,13,13,0,173090,13314.615384615385,13884.0,1068.0,13,3,74.38461538461539,13,24,5,11,5,3,3,7,12,13,2,2,2,0
PRV54201,4,4,0,19600,4900.0,4272.0,1068.0,4,3,72.75,4,24,3,3,1,0,2,2,2,4,1,0,0,0
PRV54202,10,10,0,137000,13700.0,9612.0,1068.0,10,4,77.0,10,24,5,3,1,4,4,3,6,8,3,3,3,0
PRV54203,51,0,51,12930,253.52941176470588,160.0,3.1372549019607843,45,2,76.13725490196079,0,24,19,23,24,4,18,22,34,33,13,13,8,0
PRV54204,4,4,0,62200,15550.0,4272.0,1068.0,4,2,72.0,4,24,1,3,3,0,2,0,3,3,2,2,1,0
PRV54205,9,9,0,65000,7222.222222222223,9612.0,1068.0,8,3,72.88888888888889,9,24,4,8,7,3,3,4,8,6,4,3,1,0
PRV54206,44,1,43,21400,486.3636363636364,1118.0,25.40909090909091,41,16,73.72727272727273,1,25,17,25,17,8,13,27,31,37,10,10,9,0
PRV54207,41,0,41,6950,169.5121951219512,100.0,2.4390243902439024,32,25,71.17073170731707,0,1,15,26,15,5,8,22,31,31,14,12,0,0
PRV54208,27,10,17,114160,4228.148148148148,10680.0,395.55555555555554,24,17,71.14814814814815,10,25,13,17,11,3,14,11,21,23,4,10,4,0
PRV54209,151,20,131,178900,1184.76821192053,21830.0,144.56953642384107,139,87,73.19867549668874,20,25,61,99,68,15,52,66,111,123,47,45,15,1
PRV54210,20,0,20,4610,230.5,100.0,5.0,18,5,74.1,0,25,9,14,7,1,3,10,17,16,7,7,2,0
PRV54212,54,0,54,11920,220.74074074074073,0.0,0.0,32,8,73.88888888888889,0,25,25,32,8,6,14,20,42,41,10,15,4,0
PRV54213,67,21,46,169320,2527.1641791044776,22518.0,336.089552238806,61,24,70.17910447761194,21,25,33,46,33,9,34,30,52,55,19,25,11,0
PRV54215,31,14,17,144370,4657.096774193548,12876.0,444.0,26,13,72.0,14,25,18,24,16,10,14,15,27,28,9,10,7,0
PRV54216,49,10,39,163340,3333.469387755102,10680.0,217.9591836734694,43,26,70.44897959183673,10,25,21,35,17,10,18,26,33,37,21,11,5,0
PRV54217,30,0,30,5260,175.33333333333334,100.0,3.3333333333333335,14,7,76.46666666666667,0,25,13,25,6,8,9,18,26,28,9,8,0,0
PRV54219,101,0,101,18730,185.44554455445544,90.0,0.8910891089108911,33,5,68.23762376237623,0,25,36,62,39,7,26,31,64,80,55,17,7,0
PRV54220,32,8,24,185140,5785.625,7476.0,241.16129032258064,29,16,75.75,8,25,12,24,13,7,9,17,24,27,16,9,3,0
PRV54222,19,0,19,3130,164.73684210526315,0.0,0.0,11,3,72.05263157894737,0,25,5,14,9,2,3,11,9,17,11,5,1,0
PRV54223,74,0,74,16480,222.7027027027027,160.0,2.1621621621621623,25,5,65.55405405405405,0,25,43,46,31,20,34,38,60,46,15,32,9,0
PRV54224,43,0,43,15460,359.5348837209302,30.0,0.6976744186046512,23,5,74.20930232558139,0,25,14,16,15,3,6,20,32,34,13,11,8,0
PRV54225,104,0,104,53620,515.5769230769231,530.0,5.096153846153846,59,1,66.00961538461539,0,25,44,76,40,12,48,55,79,87,32,34,14,1
PRV54226,13,0,13,760,58.46153846153846,0.0,0.0,11,7,80.07692307692308,0,25,6,6,3,3,3,5,9,7,6,4,1,0
PRV54227,53,0,53,7630,143.96226415094338,30.0,0.5660377358490566,47,22,74.18867924528301,0,25,20,32,19,7,14,18,37,42,22,23,2,0
PRV54228,352,41,311,406000,1153.409090909091,43180.0,123.01994301994301,198,54,69.90056818181819,41,25,164,203,151,47,91,156,252,280,120,102,36,0
PRV54230,126,44,82,408650,3243.253968253968,47482.0,376.8412698412698,113,76,72.19047619047619,44,25,54,86,67,20,44,59,97,102,44,56,19,1
PRV54231,190,0,190,67880,357.2631578947368,330.0,1.736842105263158,64,21,68.54736842105264,0,25,102,101,100,18,52,95,126,161,44,78,9,0
PRV54232,42,8,34,107750,2565.4761904761904,8544.0,203.42857142857142,34,18,72.73809523809524,8,25,21,31,24,8,20,22,34,33,15,14,9,0
PRV54233,7,1,6,6350,907.1428571428571,1068.0,152.57142857142858,7,6,79.71428571428571,1,25,3,4,3,2,2,3,5,6,0,3,0,0
PRV54235,16,0,16,4280,267.5,0.0,0.0,13,9,69.9375,0,19,10,12,3,1,1,6,10,12,2,2,2,0
PRV54237,234,0,234,52560,224.6153846153846,920.0,3.9316239316239314,119,15,72.83333333333333,0,25,93,135,103,29,80,128,174,189,60,73,30,0
PRV54238,348,0,348,92890,266.92528735632186,900.0,2.586206896551724,153,4,72.37068965517241,0,25,134,237,158,59,158,159,264,296,123,127,61,0
PRV54239,62,0,62,20980,338.38709677419354,180.0,2.903225806451613,44,2,72.33870967741936,0,25,24,30,27,17,26,31,45,54,19,18,4,0
PRV54240,72,0,72,14400,200.0,290.0,4.027777777777778,37,12,72.88888888888889,0,25,34,55,43,16,22,41,53,59,26,16,3,0
PRV54242,88,4,84,53270,605.3409090909091,4392.0,49.90909090909091,74,42,71.57954545454545,4,25,30,50,33,14,25,46,66,67,28,26,7,0
PRV54244,231,49,182,576370,2495.1082251082253,50576.0,220.85589519650654,189,97,71.71861471861472,49,25,92,142,109,43,87,94,170,179,73,57,27,0
PRV54245,173,14,159,157450,910.1156069364162,15742.0,90.99421965317919,104,55,74.3699421965318,14,25,65,133,92,35,72,81,129,131,63,59,20,0
PRV54246,43,0,43,9900,230.2325581395349,120.0,2.7906976744186047,27,18,68.97674418604652,0,25,8,28,29,8,12,6,32,26,17,18,7,0
PRV54247,70,4,66,47030,671.8571428571429,4412.0,63.02857142857143,48,13,74.05714285714286,4,25,22,38,38,13,20,27,52,57,27,24,5,0
PRV54250,62,0,62,22530,363.38709677419354,220.0,3.5483870967741935,61,41,70.08064516129032,0,1,23,34,26,6,17,26,43,41,21,19,4,0
PRV54251,47,6,41,77590,1650.8510638297873,6508.0,138.46808510638297,32,5,68.29787234042553,6,25,18,29,18,5,11,23,20,40,17,15,6,0
PRV54252,17,0,17,6030,354.70588235294116,0.0,0.0,16,6,67.70588235294117,0,25,9,13,10,4,6,8,12,14,6,1,2,0
PRV54253,14,4,10,82850,5917.857142857143,4272.0,305.14285714285717,13,9,73.0,4,25,4,8,5,2,9,7,9,10,5,5,3,0
PRV54254,104,0,104,23140,222.5,290.0,2.7884615384615383,44,18,70.35576923076923,0,25,46,71,58,1,50,50,86,89,51,26,13,0
PRV54255,232,0,232,107230,462.19827586206895,160.0,0.6896551724137931,154,5,70.25862068965517,0,25,107,132,103,21,79,110,174,184,71,83,18,0
PRV54256,262,5,257,117080,446.8702290076336,5930.0,22.633587786259543,100,16,69.54198473282443,5,25,70,156,110,23,65,116,183,199,81,55,23,0
PRV54257,282,0,282,69540,246.59574468085106,620.0,2.198581560283688,134,1,68.12411347517731,0,25,120,157,120,23,87,138,189,210,68,78,34,0
PRV54258,238,118,120,1217250,5114.495798319328,119816.0,516.448275862069,201,75,71.81932773109244,118,25,117,165,127,39,87,115,172,199,83,86,36,1
PRV54259,29,12,17,89900,3100.0,12816.0,441.9310344827586,26,12,68.20689655172414,12,25,13,19,13,4,13,18,23,26,9,11,8,0
PRV54261,75,0,75,25490,339.8666666666667,380.0,5.066666666666666,66,38,75.13333333333334,0,25,34,44,30,12,28,36,51,56,27,19,8,0
PRV54262,1,1,0,3000,3000.0,1068.0,1068.0,1,1,78.0,1,25,1,0,1,0,0,1,0,1,1,0,0,0
PRV54263,6,1,5,4860,810.0,1168.0,194.66666666666666,6,5,65.33333333333333,1,19,3,3,3,1,1,3,6,6,1,1,0,0
PRV54265,406,0,406,112930,278.1527093596059,1360.0,3.3497536945812807,197,13,69.99261083743842,0,25,169,229,151,56,120,180,278,324,118,119,42,0
PRV54266,65,21,44,339180,5218.153846153846,21450.0,335.15625,59,19,71.46153846153847,21,25,29,43,34,4,15,25,47,52,29,23,8,0
PRV54267,226,0,226,78960,349.3805309734513,550.0,2.433628318584071,84,2,70.84070796460178,0,25,77,130,103,40,76,83,147,174,79,62,16,0
PRV54269,118,0,118,32740,277.45762711864404,290.0,2.457627118644068,26,14,75.64406779661017,0,25,54,77,33,1,41,41,77,76,12,43,24,0
PRV54270,34,0,34,11320,332.94117647058823,150.0,4.411764705882353,27,4,68.0,0,25,10,17,10,2,9,13,20,22,5,5,5,0
PRV54271,29,0,29,6240,215.17241379310346,130.0,4.482758620689655,12,9,65.41379310344827,0,25,8,25,24,5,12,6,15,25,7,14,0,0
PRV54273,234,0,234,72020,307.77777777777777,930.0,3.9743589743589745,108,5,72.4017094017094,0,25,121,119,95,26,87,116,183,190,94,97,23,0
PRV54274,47,0,47,16740,356.17021276595744,40.0,0.851063829787234,17,7,72.97872340425532,0,25,35,25,22,1,21,14,30,42,9,12,10,0
PRV54275,1,0,1,50,50.0,0.0,0.0,1,1,81.0,0,25,0,1,1,0,0,1,1,1,0,0,0,0
PRV54276,77,4,73,100810,1309.2207792207791,4592.0,59.63636363636363,35,12,68.49350649350649,4,25,26,45,42,9,18,38,59,53,28,16,6,0
PRV54278,61,0,61,19690,322.78688524590166,140.0,2.2950819672131146,27,6,66.78688524590164,0,25,38,32,18,4,16,31,38,55,20,34,8,0
PRV54280,20,0,20,7030,351.5,0.0,0.0,15,1,70.2,0,25,5,11,3,2,4,8,8,12,4,5,3,0
PRV54282,19,0,19,6540,344.2105263157895,70.0,3.6842105263157894,11,1,65.84210526315789,0,25,1,8,2,1,1,11,11,9,2,0,0,0
PRV54283,5,0,5,550,110.0,0.0,0.0,5,4,57.4,0,25,3,3,1,1,4,1,5,4,1,2,0,0
PRV54284,113,8,105,96100,850.4424778761062,8774.0,77.64601769911505,43,4,68.38938053097345,8,25,31,73,52,23,36,52,76,91,36,29,7,0
PRV54285,20,0,20,2550,127.5,200.0,10.0,16,10,75.35,0,25,12,10,7,4,4,11,11,16,8,2,1,0
PRV54287,155,0,155,37900,244.51612903225808,720.0,4.645161290322581,67,8,71.6258064516129,0,25,60,76,67,26,52,69,97,100,42,31,17,0
PRV54288,15,0,15,4100,273.3333333333333,0.0,0.0,13,7,67.86666666666666,0,25,9,10,10,4,6,9,12,13,9,9,2,0
PRV54289,56,0,56,17720,316.42857142857144,170.0,3.0357142857142856,28,2,73.89285714285714,0,25,34,39,23,4,25,27,45,43,19,10,6,0
PRV54290,6,0,6,3300,550.0,0.0,0.0,6,2,71.33333333333333,0,25,2,3,5,1,2,1,3,4,2,2,1,0
PRV54291,10,0,10,1710,171.0,60.0,6.0,9,5,69.7,0,25,3,5,2,0,0,3,4,8,4,2,2,0
PRV54293,2,0,2,2520,1260.0,0.0,0.0,2,1,70.5,0,25,0,2,2,0,1,1,2,2,2,0,0,0
PRV54294,1,0,1,60,60.0,0.0,0.0,1,1,76.0,0,25,1,1,1,0,0,0,1,1,0,0,0,0
PRV54295,1,0,1,3300,3300.0,0.0,0.0,1,1,89.0,0,25,0,1,0,0,1,1,1,1,1,0,0,0
PRV54296,54,0,54,10460,193.7037037037037,200.0,3.7037037037037037,18,1,75.0,0,25,18,35,22,2,8,30,42,41,35,10,2,0
PRV54297,8,8,0,168000,21000.0,8544.0,1068.0,7,4,76.375,8,25,2,7,5,2,3,0,8,8,3,0,1,1
PRV54298,3,3,0,38000,12666.666666666666,3204.0,1068.0,3,3,67.66666666666667,3,25,0,1,1,2,1,1,3,3,2,1,0,0
PRV54299,5,0,5,1800,360.0,0.0,0.0,5,1,71.2,0,25,3,3,1,1,2,1,4,4,2,0,0,0
PRV54300,6,0,6,1490,248.33333333333334,280.0,46.666666666666664,6,2,68.83333333333333,0,25,2,3,2,2,2,1,5,3,1,2,0,0
PRV54301,13,0,13,3690,283.84615384615387,0.0,0.0,11,1,71.46153846153847,0,25,7,10,7,1,5,8,11,8,2,5,5,0
PRV54302,1,0,1,3300,3300.0,0.0,0.0,1,1,81.0,0,25,1,0,1,0,0,0,1,1,0,1,0,0
PRV54303,16,0,16,5160,322.5,0.0,0.0,14,1,67.25,0,25,7,11,9,2,8,6,14,15,6,5,2,0
PRV54304,1,0,1,50,50.0,0.0,0.0,1,1,76.0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
PRV54305,6,0,6,2660,443.3333333333333,10.0,1.6666666666666667,5,1,69.16666666666667,0,25,4,6,2,0,0,2,3,3,0,1,1,0
PRV54306,33,0,33,13300,403.030303030303,400.0,12.121212121212121,28,3,68.48484848484848,0,25,16,21,18,4,14,24,29,30,6,10,9,0
PRV54307,2,0,2,400,200.0,0.0,0.0,2,1,58.0,0,25,0,1,1,0,0,0,1,1,1,1,0,0
PRV54308,1,0,1,70,70.0,0.0,0.0,1,1,84.0,0,25,0,1,0,0,0,1,1,0,0,0,0,0
PRV54309,29,0,29,6160,212.41379310344828,220.0,7.586206896551724,18,1,75.06896551724138,0,25,15,19,12,2,8,14,17,25,10,10,3,0
PRV54310,7,0,7,300,42.857142857142854,0.0,0.0,3,1,67.28571428571429,0,25,4,2,2,2,5,5,7,7,4,2,0,0
PRV54311,3,0,3,100,33.333333333333336,0.0,0.0,3,1,85.0,0,25,2,2,3,0,2,2,3,3,2,2,0,0
PRV54312,4,0,4,350,87.5,30.0,7.5,4,2,76.25,0,25,1,1,0,0,1,1,3,1,0,2,0,0
PRV54313,16,0,16,7070,441.875,80.0,5.0,16,4,67.5,0,25,10,9,10,1,6,7,12,11,3,6,2,0
PRV54315,103,0,103,37770,366.6990291262136,250.0,2.4271844660194173,41,2,68.19417475728156,0,25,36,81,57,26,36,60,89,64,44,41,13,0
PRV54316,2,0,2,250,125.0,0.0,0.0,1,1,87.5,0,25,2,2,2,0,0,0,2,2,0,2,2,0
PRV54317,25,0,25,3650,146.0,40.0,1.6,22,1,68.76,0,25,11,19,12,7,8,15,21,16,11,4,3,0
PRV54319,1,0,1,100,100.0,0.0,0.0,1,1,84.0,0,25,0,1,0,0,1,1,0,1,0,1,0,0
PRV54320,102,0,102,21760,213.33333333333334,180.0,1.7647058823529411,44,1,74.57843137254902,0,25,57,76,39,9,23,41,75,85,41,23,15,0
PRV54323,51,0,51,10380,203.52941176470588,310.0,6.078431372549019,30,5,70.01960784313725,0,25,18,27,14,8,7,10,23,30,12,19,7,1
PRV54324,32,32,0,266000,8312.5,34176.0,1068.0,28,3,73.65625,32,25,16,23,23,5,17,11,26,26,12,10,10,0
PRV54325,15,15,0,142000,9466.666666666666,16020.0,1068.0,15,2,67.73333333333333,15,25,6,8,9,3,6,6,12,13,3,5,2,0
PRV54326,5,5,0,20000,4000.0,5340.0,1068.0,4,1,77.8,5,25,5,5,3,0,3,4,5,5,2,4,1,0
PRV54327,70,13,57,195380,2791.1428571428573,14034.0,200.4857142857143,43,36,77.58571428571429,13,26,41,38,31,8,28,24,53,51,19,22,8,1
PRV54328,117,17,100,195980,1675.042735042735,17258.0,148.77586206896552,99,36,74.25641025641026,17,26,41,61,54,27,36,36,76,82,27,33,14,0
PRV54330,472,18,454,280120,593.4745762711865,19166.0,40.69214437367304,372,103,73.94703389830508,18,4,193,298,202,61,162,216,325,363,166,143,61,0
PRV54332,995,0,995,333170,334.84422110552765,2360.0,2.371859296482412,531,3,71.90954773869346,0,26,394,562,417,152,246,420,746,703,326,315,99,0
PRV54333,360,50,310,629430,1748.4166666666667,54140.0,150.38888888888889,291,92,71.43611111111112,50,3,158,216,144,70,106,138,247,271,94,112,29,1
PRV54334,105,0,105,22590,215.14285714285714,270.0,2.5714285714285716,49,12,73.0952380952381,0,26,41,80,51,38,35,41,81,84,30,37,8,0
PRV54335,219,19,200,245690,1121.8721461187215,20702.0,94.5296803652968,187,94,71.93150684931507,19,26,98,132,84,28,80,104,160,163,70,56,19,0
PRV54336,232,14,218,232060,1000.2586206896551,15252.0,65.74137931034483,103,29,72.98275862068965,14,26,88,126,88,56,82,69,167,176,52,101,27,1
PRV54337,149,64,85,640510,4298.724832214765,66646.0,453.3741496598639,132,71,75.77852348993288,64,26,92,98,81,34,66,71,109,126,54,50,22,0
PRV54339,123,11,112,143870,1169.6747967479675,11938.0,97.0569105691057,68,28,72.4959349593496,11,26,57,74,62,15,43,51,92,95,32,43,10,0
PRV54340,96,3,93,69900,728.125,3834.0,39.9375,54,36,70.36458333333333,3,4,53,61,31,7,34,44,71,84,44,45,10,0
PRV54341,55,1,54,23970,435.8181818181818,1218.0,22.145454545454545,34,10,75.89090909090909,1,26,27,32,27,14,26,25,35,39,9,12,5,0
PRV54342,35,7,28,44280,1265.142857142857,7656.0,218.74285714285713,34,18,69.22857142857143,7,26,10,19,12,4,10,13,25,23,8,11,1,0
PRV54343,17,0,17,3110,182.94117647058823,100.0,5.882352941176471,16,14,67.29411764705883,0,26,7,10,8,4,6,8,9,11,5,4,1,0
PRV54344,51,0,51,17170,336.6666666666667,200.0,3.9215686274509802,42,32,68.88235294117646,0,26,18,32,27,5,16,31,34,37,12,14,4,0
PRV54345,167,0,167,47280,283.1137724550898,500.0,2.9940119760479043,139,75,74.0059880239521,0,10,71,105,77,25,47,66,121,134,48,68,24,0
PRV54347,26,0,26,6530,251.15384615384616,0.0,0.0,25,17,71.76923076923077,0,26,8,17,9,8,4,11,19,17,5,12,1,0
PRV54348,217,91,126,959880,4423.410138248848,95392.0,443.68372093023254,203,93,73.26267281105991,91,26,95,140,101,34,88,99,162,175,64,71,30,0
PRV54349,77,0,77,17850,231.8181818181818,550.0,7.142857142857143,27,10,70.36363636363636,0,26,37,27,26,8,13,43,49,46,10,17,10,0
PRV54350,1495,105,1390,1425070,953.2240802675585,115414.0,77.30341594105828,530,84,72.16923076923077,105,26,630,916,577,239,414,662,1070,1072,492,452,122,1
PRV54352,12,0,12,1670,139.16666666666666,0.0,0.0,7,1,62.25,0,26,8,3,3,1,1,8,4,10,0,2,0,0
PRV54353,32,0,32,6620,206.875,250.0,7.8125,31,22,72.84375,0,26,9,20,15,4,9,21,27,20,18,12,2,0
PRV54354,100,25,75,259620,2596.2,26770.0,267.7,89,34,73.87,25,26,41,69,50,14,34,40,73,82,32,24,14,1
PRV54355,16,2,14,14040,877.5,2336.0,146.0,10,10,70.25,2,26,10,12,7,3,5,5,9,5,6,0,1,0
PRV54356,31,15,16,195370,6302.258064516129,14952.0,498.4,24,15,69.16129032258064,15,26,9,23,15,11,13,19,22,26,18,13,8,0
PRV54357,10,0,10,2190,219.0,0.0,0.0,9,6,78.7,0,17,5,3,3,0,4,7,7,8,5,5,0,0
PRV54358,43,0,43,13150,305.8139534883721,30.0,0.6976744186046512,30,19,68.4186046511628,0,26,14,19,15,1,6,13,25,25,13,13,3,0
PRV54359,490,44,446,584210,1192.265306122449,47892.0,97.73877551020408,152,42,70.52857142857142,44,26,235,306,236,101,127,248,382,366,181,153,61,1
PRV54360,37,0,37,9100,245.94594594594594,200.0,5.405405405405405,32,27,78.67567567567568,0,26,17,23,10,11,9,14,24,30,11,12,7,0
PRV54361,40,7,33,83640,2091.0,6428.0,164.82051282051282,27,13,70.8,7,26,21,32,26,14,17,16,32,36,18,8,4,1
PRV54362,50,0,50,14510,290.2,410.0,8.2,38,18,73.14,0,26,18,27,11,4,8,20,32,33,20,11,2,0
